Gene	In_ML	In_DE	In_MUT	In_STRING	Support_Count
RNF157	FALSE	TRUE	FALSE	FALSE	1
PCSK6	FALSE	TRUE	FALSE	FALSE	1
SGCD	FALSE	TRUE	FALSE	FALSE	1
DMRTC1B	FALSE	TRUE	FALSE	FALSE	1
NR2F1	FALSE	TRUE	FALSE	FALSE	1
SYNPO2	FALSE	TRUE	FALSE	FALSE	1
HSPA2	FALSE	TRUE	FALSE	FALSE	1
CADM2	FALSE	TRUE	FALSE	FALSE	1
APOBEC3B	FALSE	TRUE	FALSE	FALSE	1
ICOS	FALSE	TRUE	FALSE	FALSE	1
PDZRN4	FALSE	TRUE	FALSE	FALSE	1
LOC283867	FALSE	TRUE	FALSE	FALSE	1
SLC26A5	FALSE	TRUE	FALSE	FALSE	1
GALNT5	FALSE	TRUE	FALSE	FALSE	1
SPOCK2	FALSE	TRUE	FALSE	FALSE	1
NCRNA00093	FALSE	TRUE	FALSE	FALSE	1
XIRP1	FALSE	TRUE	FALSE	FALSE	1
TEKT2	FALSE	TRUE	FALSE	FALSE	1
CECR7	FALSE	TRUE	FALSE	FALSE	1
PDK4	FALSE	TRUE	FALSE	FALSE	1
OR2W3	FALSE	TRUE	FALSE	FALSE	1
CCNA1	FALSE	TRUE	FALSE	FALSE	1
BRIP1	FALSE	TRUE	FALSE	FALSE	1
C1QTNF9	FALSE	TRUE	FALSE	FALSE	1
TAC1	FALSE	TRUE	FALSE	FALSE	1
CLCNKA	FALSE	TRUE	FALSE	FALSE	1
CCDC19	FALSE	TRUE	FALSE	FALSE	1
INMT	FALSE	TRUE	FALSE	FALSE	1
CLEC2L	FALSE	TRUE	FALSE	FALSE	1
RLTPR	FALSE	TRUE	FALSE	FALSE	1
TLL1	FALSE	TRUE	FALSE	FALSE	1
ARHGEF38	FALSE	TRUE	FALSE	FALSE	1
PPM1J	FALSE	TRUE	FALSE	FALSE	1
TMEM200C	FALSE	TRUE	FALSE	FALSE	1
GCM1	FALSE	TRUE	FALSE	FALSE	1
SLC1A2	FALSE	TRUE	FALSE	FALSE	1
SLC25A18	FALSE	TRUE	FALSE	FALSE	1
FAM101A	FALSE	TRUE	FALSE	FALSE	1
PLD4	FALSE	TRUE	FALSE	FALSE	1
SYP	FALSE	TRUE	FALSE	FALSE	1
COL4A5	FALSE	TRUE	FALSE	FALSE	1
POMC	FALSE	TRUE	FALSE	FALSE	1
MFAP4	FALSE	TRUE	FALSE	FALSE	1
EBF2	FALSE	TRUE	FALSE	FALSE	1
PLCB4	FALSE	TRUE	FALSE	FALSE	1
ETV4	FALSE	TRUE	FALSE	FALSE	1
CLDN9	FALSE	TRUE	FALSE	FALSE	1
PYY	FALSE	TRUE	FALSE	FALSE	1
ZSCAN1	FALSE	TRUE	FALSE	FALSE	1
MFSD4	FALSE	TRUE	FALSE	FALSE	1
NCRNA00173	FALSE	TRUE	FALSE	FALSE	1
PHYHIP	FALSE	TRUE	FALSE	FALSE	1
CX3CR1	FALSE	TRUE	FALSE	FALSE	1
SLC14A2	FALSE	TRUE	FALSE	FALSE	1
CAPN11	FALSE	TRUE	FALSE	FALSE	1
GALNTL2	FALSE	TRUE	FALSE	FALSE	1
C14orf50	FALSE	TRUE	FALSE	FALSE	1
HOXB4	FALSE	TRUE	FALSE	FALSE	1
LAG3	FALSE	TRUE	FALSE	FALSE	1
NWD1	FALSE	TRUE	FALSE	FALSE	1
ID4	FALSE	TRUE	FALSE	FALSE	1
CAPSL	FALSE	TRUE	FALSE	FALSE	1
ZNF667	FALSE	TRUE	FALSE	FALSE	1
ESPL1	FALSE	TRUE	FALSE	FALSE	1
SNCG	FALSE	TRUE	FALSE	FALSE	1
ASPA	FALSE	TRUE	FALSE	FALSE	1
C2orf88	FALSE	TRUE	FALSE	FALSE	1
GJA1	FALSE	TRUE	FALSE	FALSE	1
AKAP12	FALSE	TRUE	FALSE	FALSE	1
ACAN	FALSE	TRUE	FALSE	FALSE	1
CRHBP	FALSE	TRUE	FALSE	FALSE	1
CDC6	FALSE	TRUE	FALSE	FALSE	1
C10orf107	FALSE	TRUE	FALSE	FALSE	1
GPRC5A	FALSE	TRUE	FALSE	FALSE	1
UMODL1	FALSE	TRUE	FALSE	FALSE	1
DIRAS1	FALSE	TRUE	FALSE	FALSE	1
CTLA4	FALSE	TRUE	FALSE	FALSE	1
C2orf48	FALSE	TRUE	FALSE	FALSE	1
FMOD	FALSE	TRUE	FALSE	FALSE	1
COL4A3	FALSE	TRUE	FALSE	FALSE	1
APOBEC3A	FALSE	TRUE	FALSE	FALSE	1
PRLR	FALSE	TRUE	FALSE	FALSE	1
SLC7A11	FALSE	TRUE	FALSE	FALSE	1
STYK1	FALSE	TRUE	FALSE	FALSE	1
DUSP13	FALSE	TRUE	FALSE	FALSE	1
CYP2E1	FALSE	TRUE	FALSE	FALSE	1
LRRN3	FALSE	TRUE	FALSE	FALSE	1
CSDC2	FALSE	TRUE	FALSE	FALSE	1
CCDC85A	FALSE	TRUE	FALSE	FALSE	1
C1orf88	FALSE	TRUE	FALSE	FALSE	1
CCDC153	FALSE	TRUE	FALSE	FALSE	1
POPDC3	FALSE	TRUE	FALSE	FALSE	1
FOXP3	FALSE	TRUE	FALSE	FALSE	1
ABCA9	FALSE	TRUE	FALSE	FALSE	1
LOC286002	FALSE	TRUE	FALSE	FALSE	1
CNNM1	FALSE	TRUE	FALSE	FALSE	1
AMDHD1	FALSE	TRUE	FALSE	FALSE	1
NNAT	FALSE	TRUE	FALSE	FALSE	1
CXCL3	FALSE	TRUE	FALSE	FALSE	1
ACMSD	FALSE	TRUE	FALSE	FALSE	1
CDC25C	FALSE	TRUE	FALSE	FALSE	1
MAOA	FALSE	TRUE	FALSE	FALSE	1
FAM90A1	FALSE	TRUE	FALSE	FALSE	1
MCCD1	FALSE	TRUE	FALSE	FALSE	1
GSTM5	FALSE	TRUE	FALSE	FALSE	1
UHRF1	FALSE	TRUE	FALSE	FALSE	1
CILP	FALSE	TRUE	FALSE	FALSE	1
TOX	FALSE	TRUE	FALSE	FALSE	1
RAMP1	FALSE	TRUE	FALSE	FALSE	1
CCDC158	FALSE	TRUE	FALSE	FALSE	1
LGR5	FALSE	TRUE	FALSE	FALSE	1
FADS2	FALSE	TRUE	FALSE	FALSE	1
LCN12	FALSE	TRUE	FALSE	FALSE	1
TREM1	FALSE	TRUE	FALSE	FALSE	1
TJP3	FALSE	TRUE	FALSE	FALSE	1
CES8	FALSE	TRUE	FALSE	FALSE	1
PDE8B	FALSE	TRUE	FALSE	FALSE	1
F10	FALSE	TRUE	FALSE	FALSE	1
RXRG	FALSE	TRUE	FALSE	FALSE	1
CYP26A1	FALSE	TRUE	FALSE	FALSE	1
VAX2	FALSE	TRUE	FALSE	FALSE	1
IGFBP5	FALSE	TRUE	FALSE	FALSE	1
CASQ2	FALSE	TRUE	FALSE	FALSE	1
F5	FALSE	TRUE	FALSE	FALSE	1
DGAT2	FALSE	TRUE	FALSE	FALSE	1
FLJ12825	FALSE	TRUE	FALSE	FALSE	1
GCNT4	FALSE	TRUE	FALSE	FALSE	1
SLAIN1	FALSE	TRUE	FALSE	FALSE	1
C22orf41	FALSE	TRUE	FALSE	FALSE	1
FAM38B	FALSE	TRUE	FALSE	FALSE	1
C12orf69	FALSE	TRUE	FALSE	FALSE	1
ADRB2	FALSE	TRUE	FALSE	FALSE	1
MCTP2	FALSE	TRUE	FALSE	FALSE	1
CCDC68	FALSE	TRUE	FALSE	FALSE	1
SNAP91	FALSE	TRUE	FALSE	FALSE	1
LYZ	FALSE	TRUE	FALSE	FALSE	1
PDE6B	FALSE	TRUE	FALSE	FALSE	1
SERPINA4	FALSE	TRUE	FALSE	FALSE	1
SARDH	FALSE	TRUE	FALSE	FALSE	1
KCND2	FALSE	TRUE	FALSE	FALSE	1
ACSS3	FALSE	TRUE	FALSE	FALSE	1
ZBTB7C	FALSE	TRUE	FALSE	FALSE	1
LTA	FALSE	TRUE	FALSE	FALSE	1
XKR9	FALSE	TRUE	FALSE	FALSE	1
TMEM105	FALSE	TRUE	FALSE	FALSE	1
SGSM1	FALSE	TRUE	FALSE	FALSE	1
TIFAB	FALSE	TRUE	FALSE	FALSE	1
LOC728264	FALSE	TRUE	FALSE	FALSE	1
PAK3	FALSE	TRUE	FALSE	FALSE	1
VGF	FALSE	TRUE	FALSE	FALSE	1
DNAH11	FALSE	TRUE	FALSE	FALSE	1
BNIPL	FALSE	TRUE	FALSE	FALSE	1
ASPN	FALSE	TRUE	FALSE	FALSE	1
WISP3	FALSE	TRUE	FALSE	FALSE	1
RASEF	FALSE	TRUE	FALSE	FALSE	1
EPHA10	FALSE	TRUE	FALSE	FALSE	1
HAR1A	FALSE	TRUE	FALSE	FALSE	1
RUNX1T1	FALSE	TRUE	FALSE	FALSE	1
CCL5	FALSE	TRUE	FALSE	FALSE	1
AMZ1	FALSE	TRUE	FALSE	FALSE	1
TP53AIP1	FALSE	TRUE	FALSE	FALSE	1
CST9L	FALSE	TRUE	FALSE	FALSE	1
AZGP1	FALSE	TRUE	FALSE	FALSE	1
IVL	FALSE	TRUE	FALSE	FALSE	1
SSTR1	FALSE	TRUE	FALSE	FALSE	1
ODZ3	FALSE	TRUE	FALSE	FALSE	1
CDHR4	FALSE	TRUE	FALSE	FALSE	1
GLRB	FALSE	TRUE	FALSE	FALSE	1
ENPP5	FALSE	TRUE	FALSE	FALSE	1
KSR2	FALSE	TRUE	FALSE	FALSE	1
EDAR	FALSE	TRUE	FALSE	FALSE	1
MPPED1	FALSE	TRUE	FALSE	FALSE	1
AOC3	FALSE	TRUE	FALSE	FALSE	1
ZNF676	FALSE	TRUE	FALSE	FALSE	1
IGSF21	FALSE	TRUE	FALSE	FALSE	1
TNNI3K	FALSE	TRUE	FALSE	FALSE	1
MRAP2	FALSE	TRUE	FALSE	FALSE	1
CSAG2	FALSE	TRUE	FALSE	FALSE	1
CNTNAP3	FALSE	TRUE	FALSE	FALSE	1
QRFPR	FALSE	TRUE	FALSE	FALSE	1
LRRC4C	FALSE	TRUE	FALSE	FALSE	1
CX3CL1	FALSE	TRUE	FALSE	FALSE	1
GPC3	FALSE	TRUE	FALSE	FALSE	1
CCL13	FALSE	TRUE	FALSE	FALSE	1
FOS	FALSE	TRUE	FALSE	FALSE	1
C2CD4C	FALSE	TRUE	FALSE	FALSE	1
HK3	FALSE	TRUE	FALSE	FALSE	1
GREM2	FALSE	TRUE	FALSE	FALSE	1
DUSP15	FALSE	TRUE	FALSE	FALSE	1
EIF3C	FALSE	TRUE	FALSE	FALSE	1
EGFL6	FALSE	TRUE	FALSE	FALSE	1
MT1A	FALSE	TRUE	FALSE	FALSE	1
F13A1	FALSE	TRUE	FALSE	FALSE	1
RLN2	FALSE	TRUE	FALSE	FALSE	1
HSPB7	FALSE	TRUE	FALSE	FALSE	1
LY6K	FALSE	TRUE	FALSE	FALSE	1
IGFN1	FALSE	TRUE	FALSE	FALSE	1
VWA3A	FALSE	TRUE	FALSE	FALSE	1
SLC4A11	FALSE	TRUE	FALSE	FALSE	1
SLC26A7	FALSE	TRUE	FALSE	FALSE	1
SLC12A1	FALSE	TRUE	FALSE	FALSE	1
FHL5	FALSE	TRUE	FALSE	FALSE	1
TMEM150C	FALSE	TRUE	FALSE	FALSE	1
GPX2	FALSE	TRUE	FALSE	FALSE	1
MUC1	FALSE	TRUE	FALSE	FALSE	1
KLK4	FALSE	TRUE	FALSE	FALSE	1
GABRA3	FALSE	TRUE	FALSE	FALSE	1
ODZ2	FALSE	TRUE	FALSE	FALSE	1
FCN2	FALSE	TRUE	FALSE	FALSE	1
C2orf14	FALSE	TRUE	FALSE	FALSE	1
CXCL6	FALSE	TRUE	FALSE	FALSE	1
EMID2	FALSE	TRUE	FALSE	FALSE	1
SNURF	FALSE	TRUE	FALSE	FALSE	1
CXCL9	FALSE	TRUE	FALSE	FALSE	1
HMP19	FALSE	TRUE	FALSE	FALSE	1
PRSS16	FALSE	TRUE	FALSE	FALSE	1
LOC55908	FALSE	TRUE	FALSE	FALSE	1
GJB5	FALSE	TRUE	FALSE	FALSE	1
PDZK1IP1	FALSE	TRUE	FALSE	FALSE	1
UNC5C	FALSE	TRUE	FALSE	FALSE	1
ANGPTL1	FALSE	TRUE	FALSE	FALSE	1
SGCG	FALSE	TRUE	FALSE	FALSE	1
BMPER	FALSE	TRUE	FALSE	FALSE	1
SPRR1B	FALSE	TRUE	FALSE	FALSE	1
CLDN10	FALSE	TRUE	FALSE	FALSE	1
ABCA10	FALSE	TRUE	FALSE	FALSE	1
GDPD3	FALSE	TRUE	FALSE	FALSE	1
CDHR3	FALSE	TRUE	FALSE	FALSE	1
PCDH20	FALSE	TRUE	FALSE	FALSE	1
XDH	FALSE	TRUE	FALSE	FALSE	1
SLC44A5	FALSE	TRUE	FALSE	FALSE	1
PDZK1P1	FALSE	TRUE	FALSE	FALSE	1
CD1A	FALSE	TRUE	FALSE	FALSE	1
CD24	FALSE	TRUE	FALSE	FALSE	1
TNNT3	FALSE	TRUE	FALSE	FALSE	1
SGK2	FALSE	TRUE	FALSE	FALSE	1
CMA1	FALSE	TRUE	FALSE	FALSE	1
CCL8	FALSE	TRUE	FALSE	FALSE	1
GNLY	FALSE	TRUE	FALSE	FALSE	1
DUOXA1	FALSE	TRUE	FALSE	FALSE	1
C5orf4	FALSE	TRUE	FALSE	FALSE	1
PAMR1	FALSE	TRUE	FALSE	FALSE	1
VPREB3	FALSE	TRUE	FALSE	FALSE	1
SHISA2	FALSE	TRUE	FALSE	FALSE	1
ZNF486	FALSE	TRUE	FALSE	FALSE	1
SCN4A	FALSE	TRUE	FALSE	FALSE	1
SLCO4A1	FALSE	TRUE	FALSE	FALSE	1
LCK	FALSE	TRUE	FALSE	FALSE	1
CNTD2	FALSE	TRUE	FALSE	FALSE	1
C17orf93	FALSE	TRUE	FALSE	FALSE	1
SFRP4	FALSE	TRUE	FALSE	FALSE	1
ATHL1	FALSE	TRUE	FALSE	FALSE	1
NLRP5	FALSE	TRUE	FALSE	FALSE	1
CTAG1B	FALSE	TRUE	FALSE	FALSE	1
CPA6	FALSE	TRUE	FALSE	FALSE	1
ANXA3	FALSE	TRUE	FALSE	FALSE	1
GPR88	FALSE	TRUE	FALSE	FALSE	1
C14orf53	FALSE	TRUE	FALSE	FALSE	1
C8orf4	FALSE	TRUE	FALSE	FALSE	1
DMD	FALSE	TRUE	FALSE	FALSE	1
FLJ40330	FALSE	TRUE	FALSE	FALSE	1
RIMS1	FALSE	TRUE	FALSE	FALSE	1
SIM2	FALSE	TRUE	FALSE	FALSE	1
IYD	FALSE	TRUE	FALSE	FALSE	1
IGF1	FALSE	TRUE	FALSE	FALSE	1
GPR64	FALSE	TRUE	FALSE	FALSE	1
LAMC2	FALSE	TRUE	FALSE	FALSE	1
HOXB5	FALSE	TRUE	FALSE	FALSE	1
SYNM	FALSE	TRUE	FALSE	FALSE	1
HOXB6	FALSE	TRUE	FALSE	FALSE	1
KRT32	FALSE	TRUE	FALSE	FALSE	1
NOTUM	FALSE	TRUE	FALSE	FALSE	1
TGM3	FALSE	TRUE	FALSE	FALSE	1
GLYATL1	FALSE	TRUE	FALSE	FALSE	1
F2RL2	FALSE	TRUE	FALSE	FALSE	1
KISS1R	FALSE	TRUE	FALSE	FALSE	1
LHX2	FALSE	TRUE	FALSE	FALSE	1
GNG13	FALSE	TRUE	FALSE	FALSE	1
GTSF1	FALSE	TRUE	FALSE	FALSE	1
HSH2D	FALSE	TRUE	FALSE	FALSE	1
NPFFR2	FALSE	TRUE	FALSE	FALSE	1
MYO3B	FALSE	TRUE	FALSE	FALSE	1
KRT7	FALSE	TRUE	FALSE	FALSE	1
ABCB5	FALSE	TRUE	FALSE	FALSE	1
EYA4	FALSE	TRUE	FALSE	FALSE	1
PCDHA3	FALSE	TRUE	FALSE	FALSE	1
DMRTA1	FALSE	TRUE	FALSE	FALSE	1
SIRPG	FALSE	TRUE	FALSE	FALSE	1
TMEM213	FALSE	TRUE	FALSE	FALSE	1
DNAJC22	FALSE	TRUE	FALSE	FALSE	1
LPAR3	FALSE	TRUE	FALSE	FALSE	1
VWDE	FALSE	TRUE	FALSE	FALSE	1
GABRE	FALSE	TRUE	FALSE	FALSE	1
PTPRQ	FALSE	TRUE	FALSE	FALSE	1
UGT2B4	FALSE	TRUE	FALSE	FALSE	1
GALNT14	FALSE	TRUE	FALSE	FALSE	1
SP5	FALSE	TRUE	FALSE	FALSE	1
SDR42E1	FALSE	TRUE	FALSE	FALSE	1
PREX2	FALSE	TRUE	FALSE	FALSE	1
RDH16	FALSE	TRUE	FALSE	FALSE	1
RNF150	FALSE	TRUE	FALSE	FALSE	1
FCRL5	FALSE	TRUE	FALSE	FALSE	1
CFB	FALSE	TRUE	FALSE	FALSE	1
STEAP4	FALSE	TRUE	FALSE	FALSE	1
POU2AF1	FALSE	TRUE	FALSE	FALSE	1
GLP1R	FALSE	TRUE	FALSE	FALSE	1
LALBA	FALSE	TRUE	FALSE	FALSE	1
ELAVL2	FALSE	TRUE	FALSE	FALSE	1
EMILIN3	FALSE	TRUE	FALSE	FALSE	1
FOSB	FALSE	TRUE	FALSE	FALSE	1
HBA2	FALSE	TRUE	FALSE	FALSE	1
SFTPA2	FALSE	TRUE	FALSE	FALSE	1
CES1	FALSE	TRUE	FALSE	FALSE	1
ABCA6	FALSE	TRUE	FALSE	FALSE	1
CA8	FALSE	TRUE	FALSE	FALSE	1
KCNH8	FALSE	TRUE	FALSE	FALSE	1
ABHD12B	FALSE	TRUE	FALSE	FALSE	1
LOC90246	FALSE	TRUE	FALSE	FALSE	1
LAMA3	FALSE	TRUE	FALSE	FALSE	1
CA4	FALSE	TRUE	FALSE	FALSE	1
PKMYT1	FALSE	TRUE	FALSE	FALSE	1
IRF4	FALSE	TRUE	FALSE	FALSE	1
LOC96610	FALSE	TRUE	FALSE	FALSE	1
SNORD116-4	FALSE	TRUE	FALSE	FALSE	1
NAP1L2	FALSE	TRUE	FALSE	FALSE	1
CNTN3	FALSE	TRUE	FALSE	FALSE	1
DCDC2	FALSE	TRUE	FALSE	FALSE	1
LRAT	FALSE	TRUE	FALSE	FALSE	1
HBB	FALSE	TRUE	FALSE	FALSE	1
APOD	FALSE	TRUE	FALSE	FALSE	1
ADH1C	FALSE	TRUE	FALSE	FALSE	1
C1orf116	FALSE	TRUE	FALSE	FALSE	1
MAGEA2	FALSE	TRUE	FALSE	FALSE	1
PTPN20B	FALSE	TRUE	FALSE	FALSE	1
KRT75	FALSE	TRUE	FALSE	FALSE	1
TPSD1	FALSE	TRUE	FALSE	FALSE	1
RFX6	FALSE	TRUE	FALSE	FALSE	1
PTCHD2	FALSE	TRUE	FALSE	FALSE	1
TCL1A	FALSE	TRUE	FALSE	FALSE	1
GRB14	FALSE	TRUE	FALSE	FALSE	1
THSD7B	FALSE	TRUE	FALSE	FALSE	1
NRG2	FALSE	TRUE	FALSE	FALSE	1
SAA4	FALSE	TRUE	FALSE	FALSE	1
SHISA9	FALSE	TRUE	FALSE	FALSE	1
PCP4L1	FALSE	TRUE	FALSE	FALSE	1
PPARGC1A	FALSE	TRUE	FALSE	FALSE	1
KANK4	FALSE	TRUE	FALSE	FALSE	1
LOC440905	FALSE	TRUE	FALSE	FALSE	1
PCDHA6	FALSE	TRUE	FALSE	FALSE	1
ADAMTS19	FALSE	TRUE	FALSE	FALSE	1
TMEM215	FALSE	TRUE	FALSE	FALSE	1
ATRNL1	FALSE	TRUE	FALSE	FALSE	1
EPHA7	FALSE	TRUE	FALSE	FALSE	1
SCUBE3	FALSE	TRUE	FALSE	FALSE	1
PEX5L	FALSE	TRUE	FALSE	FALSE	1
SLITRK5	FALSE	TRUE	FALSE	FALSE	1
FAM107A	FALSE	TRUE	FALSE	FALSE	1
KCNC1	FALSE	TRUE	FALSE	FALSE	1
PCDHA4	FALSE	TRUE	FALSE	FALSE	1
ATP2B2	FALSE	TRUE	FALSE	FALSE	1
MAMDC2	FALSE	TRUE	FALSE	FALSE	1
KCTD14	FALSE	TRUE	FALSE	FALSE	1
FLT3	FALSE	TRUE	FALSE	FALSE	1
SLC13A2	FALSE	TRUE	FALSE	FALSE	1
KRT4	FALSE	TRUE	FALSE	FALSE	1
CACNA1B	FALSE	TRUE	FALSE	FALSE	1
SLCO1A2	FALSE	TRUE	FALSE	FALSE	1
FGFR3	FALSE	TRUE	FALSE	FALSE	1
FXYD1	FALSE	TRUE	FALSE	FALSE	1
CD36	FALSE	TRUE	FALSE	FALSE	1
OGDHL	FALSE	TRUE	FALSE	FALSE	1
AOX1	FALSE	TRUE	FALSE	FALSE	1
KLK14	FALSE	TRUE	FALSE	FALSE	1
TNFSF12-TNFSF13	FALSE	TRUE	FALSE	FALSE	1
ADH1A	FALSE	TRUE	FALSE	FALSE	1
MT1G	FALSE	TRUE	FALSE	FALSE	1
ACCN1	FALSE	TRUE	FALSE	FALSE	1
VSIG2	FALSE	TRUE	FALSE	FALSE	1
CD207	FALSE	TRUE	FALSE	FALSE	1
HAPLN1	FALSE	TRUE	FALSE	FALSE	1
SULT4A1	FALSE	TRUE	FALSE	FALSE	1
B3GAT1	FALSE	TRUE	FALSE	FALSE	1
ZNF98	FALSE	TRUE	FALSE	FALSE	1
FOXJ1	FALSE	TRUE	FALSE	FALSE	1
ZMAT4	FALSE	TRUE	FALSE	FALSE	1
SPINK8	FALSE	TRUE	FALSE	FALSE	1
BARX2	FALSE	TRUE	FALSE	FALSE	1
GRAMD2	FALSE	TRUE	FALSE	FALSE	1
LOC283392	FALSE	TRUE	FALSE	FALSE	1
SLC1A1	FALSE	TRUE	FALSE	FALSE	1
ALDH3B2	FALSE	TRUE	FALSE	FALSE	1
CASP14	FALSE	TRUE	FALSE	FALSE	1
C6	FALSE	TRUE	FALSE	FALSE	1
DPT	FALSE	TRUE	FALSE	FALSE	1
HSPB6	FALSE	TRUE	FALSE	FALSE	1
ALOX15B	FALSE	TRUE	FALSE	FALSE	1
CLDN19	FALSE	TRUE	FALSE	FALSE	1
ADAMTS16	FALSE	TRUE	FALSE	FALSE	1
MSI1	FALSE	TRUE	FALSE	FALSE	1
C2orf82	FALSE	TRUE	FALSE	FALSE	1
LRP1B	FALSE	TRUE	FALSE	FALSE	1
DARC	FALSE	TRUE	FALSE	FALSE	1
LY6G6C	FALSE	TRUE	FALSE	FALSE	1
PLCXD3	FALSE	TRUE	FALSE	FALSE	1
LGR6	FALSE	TRUE	FALSE	FALSE	1
GLYAT	FALSE	TRUE	FALSE	FALSE	1
LGALS7B	FALSE	TRUE	FALSE	FALSE	1
PLA2G2D	FALSE	TRUE	FALSE	FALSE	1
GJB1	FALSE	TRUE	FALSE	FALSE	1
AK5	FALSE	TRUE	FALSE	FALSE	1
ORM1	FALSE	TRUE	FALSE	FALSE	1
SLC35F3	FALSE	TRUE	FALSE	FALSE	1
SCGN	FALSE	TRUE	FALSE	FALSE	1
DCX	FALSE	TRUE	FALSE	FALSE	1
CRISPLD1	FALSE	TRUE	FALSE	FALSE	1
TF	FALSE	TRUE	FALSE	FALSE	1
KIAA0408	FALSE	TRUE	FALSE	FALSE	1
GPM6A	FALSE	TRUE	FALSE	FALSE	1
S100A7A	FALSE	TRUE	FALSE	FALSE	1
C8orf85	FALSE	TRUE	FALSE	FALSE	1
MYOC	FALSE	TRUE	FALSE	FALSE	1
OSR1	FALSE	TRUE	FALSE	FALSE	1
FAT2	FALSE	TRUE	FALSE	FALSE	1
CXCR2P1	FALSE	TRUE	FALSE	FALSE	1
CYP24A1	FALSE	TRUE	FALSE	FALSE	1
SLC28A3	FALSE	TRUE	FALSE	FALSE	1
KCNIP2	FALSE	TRUE	FALSE	FALSE	1
AQP7P1	FALSE	TRUE	FALSE	FALSE	1
NELL2	FALSE	TRUE	FALSE	FALSE	1
CD79A	FALSE	TRUE	FALSE	FALSE	1
RIMS2	FALSE	TRUE	FALSE	FALSE	1
IRX1	FALSE	TRUE	FALSE	FALSE	1
PAH	FALSE	TRUE	FALSE	FALSE	1
MRAP	FALSE	TRUE	FALSE	FALSE	1
ACTN2	FALSE	TRUE	FALSE	FALSE	1
CIDEA	FALSE	TRUE	FALSE	FALSE	1
CHST9	FALSE	TRUE	FALSE	FALSE	1
CD19	FALSE	TRUE	FALSE	FALSE	1
CRYM	FALSE	TRUE	FALSE	FALSE	1
DLX2	FALSE	TRUE	FALSE	FALSE	1
LGALS12	FALSE	TRUE	FALSE	FALSE	1
LBP	FALSE	TRUE	FALSE	FALSE	1
PTPRZ1	FALSE	TRUE	FALSE	FALSE	1
UGT2B28	FALSE	TRUE	FALSE	FALSE	1
SPAG6	FALSE	TRUE	FALSE	FALSE	1
NPY2R	FALSE	TRUE	FALSE	FALSE	1
LEP	FALSE	TRUE	FALSE	FALSE	1
CBLN2	FALSE	TRUE	FALSE	FALSE	1
KRT15	FALSE	TRUE	FALSE	FALSE	1
CALML3	FALSE	TRUE	FALSE	FALSE	1
WDR72	FALSE	TRUE	FALSE	FALSE	1
COL17A1	FALSE	TRUE	FALSE	FALSE	1
CARTPT	FALSE	TRUE	FALSE	FALSE	1
BEX1	FALSE	TRUE	FALSE	FALSE	1
FGB	FALSE	TRUE	FALSE	FALSE	1
SYT13	FALSE	TRUE	FALSE	FALSE	1
CRISP3	FALSE	TRUE	FALSE	FALSE	1
TCN1	FALSE	TRUE	FALSE	FALSE	1
OLFM4	FALSE	TRUE	FALSE	FALSE	1
GSTM1	FALSE	TRUE	FALSE	FALSE	1
GSTT1	FALSE	TRUE	FALSE	FALSE	1
